startup_name,startup_name_norm,industry_vertical,sub_vertical,city,city_norm,investor_name,investor_list,investor_count,investment_type,investment_stage_norm,amount_raw,amount_usd,amount_log1p,amount_bucket,is_undisclosed_amount,date_raw,date_parsed,year,month,year_month,remarks,founding_date,founding_date_parsed,founding_age_years,_is_probable_dup,amount_outlier_iqr,amount_outlier_logz
YourStory,yourstory,Startup Focused Online Publisher,,Mumbai,Mumbai,Ratan Tata; Vani Kola; T V Mohandas Pai; Karthee Madasamay,"[""Ratan Tata"", ""Vani Kola"", ""T V Mohandas Pai"", ""Karthee Madasamay""]",4,Seed Funding,seed,,,,Undisclosed,True,2015-08-17,2015-08-17,2015,8,2015-08,,,,,False,False,False
Sampurnearth,sampurnearth,Waste Management Solutions,,Mumbai,Mumbai,Intellecap Impact Investment Network; family office fund,"[""Intellecap Impact Investment Network"", ""family office fund""]",2,Seed Funding,seed,"160,000",160000.0,11.982935344196433,50k-1M,False,2015-08-17,2015-08-17,2015,8,2015-08,,,,,False,False,False
Orobind,orobind,App based Fitness coaching,,Bangalore,Bangalore,Existing & New Investors,"[""Existing"", ""New Investors""]",2,Private Equity,private equity,,,,Undisclosed,True,2015-08-17,2015-08-17,2015,8,2015-08,pre series A,,,,False,False,False
Fixy,fixy,On demand cleaning & fixing services,,Mumbai,Mumbai,VentureNursery,"[""VentureNursery""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-17,2015-08-17,2015,8,2015-08,,,,,False,False,False
MSM Box,msm box,Beauty & Lifestyle platform,,New Delhi,New Delhi,Rohit Goel,"[""Rohit Goel""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-17,2015-08-17,2015,8,2015-08,,,,,False,False,False
ShadowFax,shadowfax,on-demand delivery service,,Gurgaon,Gurgaon,Kunal Bahl; Rohit Bansal; Zishaan Hayath; Prashant Malik,"[""Kunal Bahl"", ""Rohit Bansal"", ""Zishaan Hayath"", ""Prashant Malik""]",4,Seed Funding,seed,"310,000",310000.0,12.644330802262578,50k-1M,False,2015-08-17,2015-08-17,2015,8,2015-08,,,,,False,False,False
Gadgets 360,gadgets 360,Car & Bike ecommerce platform,,New Delhi,New Delhi,One97 Communications,"[""One97 Communications""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-08-17,2015-08-17,2015,8,2015-08,Strategic Investment,,,,False,False,False
Roposo,roposo,Fashion Discovery platform,,Gurgaon,Gurgaon,Tiger Global,"[""Tiger Global""]",1,Private Equity,private equity,"15,000,000",15000000.0,16.52356082573315,10M-100M,False,2015-08-18,2015-08-18,2015,8,2015-08,Series B,,,,False,False,False
IntelligenceNODE,intelligencenode,Data Analytics Platform,,Mumbai,Mumbai,New Enterprise Associates; Orios Venture Partners,"[""New Enterprise Associates"", ""Orios Venture Partners""]",2,Private Equity,private equity,"4,200,000",4200000.0,15.250595321348806,1M-10M,False,2015-08-18,2015-08-18,2015,8,2015-08,Series A,,,,False,False,False
HyperVerge,hyperverge,Deep Learning Cloud Algorithms,,Chennai,Chennai,NEA; Milliways Ventures; Naya Ventures,"[""NEA"", ""Milliways Ventures"", ""Naya Ventures""]",3,Seed Funding,seed,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-08-18,2015-08-18,2015,8,2015-08,,,,,False,False,False
Twyst,twyst,Location based engagement & rewards platform,,Gurgaon,Gurgaon,Rohit Bhatia; Sunil Nikhar; Vaibhav Domkundwar; Siddharth Nautiyal,"[""Rohit Bhatia"", ""Sunil Nikhar"", ""Vaibhav Domkundwar"", ""Siddharth Nautiyal""]",4,Seed Funding,seed,,,,Undisclosed,True,2015-08-18,2015-08-18,2015,8,2015-08,,,,,False,False,False
IDfy,idfy,Online Identity Verification Services platform,,Mumbai,Mumbai,NEA; Blume Ventures & others,"[""NEA"", ""Blume Ventures"", ""others""]",3,Private Equity,private equity,,,,Undisclosed,True,2015-08-18,2015-08-18,2015,8,2015-08,Series A,,,,False,False,False
Zoojoo.be,zoojoo be,Corporate Wellness App,,Bangalore,Bangalore,RoundGlass Partners,"[""RoundGlass Partners""]",1,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-08-18,2015-08-18,2015,8,2015-08,Series A,,,,False,False,False
Fashionove,fashionove,Fashion Search & Review Platform,,Kolkata,Kolkata,Umesh Yadav,"[""Umesh Yadav""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-19,2015-08-19,2015,8,2015-08,,,,,False,False,False
TimeSaverz,timesaverz,"Hyperlocal Maintenance, Repair & Cleaning services",,Mumbai,Mumbai,Unilazer Ventures,"[""Unilazer Ventures""]",1,Private Equity,private equity,"2,400,000",2400000.0,14.690979711984754,1M-10M,False,2015-08-19,2015-08-19,2015,8,2015-08,,,,,False,False,False
Envoged,envoged,pre-owned Luxury online apparel seller,,Mumbai,Mumbai,Manish Dhingra; Ankush Nijhawa; Gaurav Bhatnagar,"[""Manish Dhingra"", ""Ankush Nijhawa"", ""Gaurav Bhatnagar""]",3,Seed Funding,seed,,,,Undisclosed,True,2015-08-19,2015-08-19,2015,8,2015-08,,,,,False,False,False
MebelKart,mebelkart,Online Furniture Marketplace,,Bangalore,Bangalore,AskMe,"[""AskMe""]",1,Private Equity,private equity,"20,000,000",20000000.0,16.811242881518265,10M-100M,False,2015-08-19,2015-08-19,2015,8,2015-08,,,,,False,False,False
LabsAdvisor,labsadvisor,Online Diagnostic Tests Marketplace,,New Delhi,New Delhi,Group of Angel Investors,"[""Group of Angel Investors""]",1,Seed Funding,seed,"156,000",156000.0,11.957617696467539,50k-1M,False,2015-08-20,2015-08-20,2015,8,2015-08,,,,,False,False,False
Flatpebble,flatpebble,Online marketplace for Photographers,,Hyderabad,Hyderabad,Indian Angel Network,"[""Indian Angel Network""]",1,Seed Funding,seed,"600,000",600000.0,13.304686600863562,50k-1M,False,2015-08-20,2015-08-20,2015,8,2015-08,,,,,False,False,False
Bluegape.com,bluegape com,Visual Blogging platform,,New Delhi,New Delhi,ah! Ventures; Times Internet; Rudy Gopalakrishnan,"[""ah! Ventures"", ""Times Internet"", ""Rudy Gopalakrishnan""]",3,Seed Funding,seed,"600,000",600000.0,13.304686600863562,50k-1M,False,2015-08-20,2015-08-20,2015,8,2015-08,,,,,False,False,False
ePoise,epoise,Job Search Platform,,Bangalore,Bangalore,Orios Venture Partners; Amit Ranjan & others,"[""Orios Venture Partners"", ""Amit Ranjan"", ""others""]",3,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-08-21,2015-08-21,2015,8,2015-08,,,,,False,False,False
Jolly Food Fellow,jolly food fellow,Food Customer analytics platform,,Ahmedabad,Ahmedabad,The 1947,"[""The 1947""]",1,Seed Funding,seed,"300,000",300000.0,12.611541086966115,50k-1M,False,2015-08-24,2015-08-24,2015,8,2015-08,,,,,False,False,False
BookMeIn,bookmein,Professional Service Appointment booking service,,Mumbai,Mumbai,Ajmera Group of Companies,"[""Ajmera Group of Companies""]",1,Seed Funding,seed,"400,000",400000.0,12.899222326086994,50k-1M,False,2015-08-24,2015-08-24,2015,8,2015-08,,,,,False,False,False
iZofy,izofy,Scientific Horoscope Online Assistance platform,,Kolkata,Kolkata,Prime Capital Markets Ltd,"[""Prime Capital Markets Ltd""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-24,2015-08-24,2015,8,2015-08,,,,,False,False,False
rBus,rbus,Tech enabled AC bus service,,Mumbai,Mumbai,India Quotient; Anupam Mittal & others,"[""India Quotient"", ""Anupam Mittal"", ""others""]",3,Seed Funding,seed,,,,Undisclosed,True,2015-08-24,2015-08-24,2015,8,2015-08,,,,,False,False,False
Qyk App,qyk app,On-Demand App based Professional service provider,,Bangalore,Bangalore,GrowX ventures; Tracxn Labs; Powai Lake Ventures; Sahil Barua,"[""GrowX ventures"", ""Tracxn Labs"", ""Powai Lake Ventures"", ""Sahil Barua""]",4,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-08-25,2015-08-25,2015,8,2015-08,pre-series A,,,,False,False,False
EazyDiner,eazydiner,Restaurant Reservation Platform,,Gurgaon,Gurgaon,DSG Consumer Partners; Saama Capital,"[""DSG Consumer Partners"", ""Saama Capital""]",2,Private Equity,private equity,"3,000,000",3000000.0,14.914123179965662,1M-10M,False,2015-08-25,2015-08-25,2015,8,2015-08,Series A,,,,False,False,False
RevX,revx,Cross-channel CRM platform,,Mumbai,Mumbai,Norwest Venture Partners; Nexus Venture Partners; Helion Venture Partners; Draper Fisher Jurvetson; Peepul Capital,"[""Norwest Venture Partners"", ""Nexus Venture Partners"", ""Helion Venture Partners"", ""Draper Fisher Jurvetson"", ""Peepul Capital""]",5,Private Equity,private equity,"4,000,000",4000000.0,15.201805169084134,1M-10M,False,2015-08-25,2015-08-25,2015,8,2015-08,Series A,,,,False,False,False
ICustomMadeIt,icustommadeit,Professional Custom creators Marketplace,,Pune,Pune,Group of Angel Investors,"[""Group of Angel Investors""]",1,Seed Funding,seed,"250,000",250000.0,12.429220196836383,50k-1M,False,2015-08-25,2015-08-25,2015,8,2015-08,,,,,False,False,False
PickMyLaundry,pickmylaundry,on-Demand Washing & Dry-Cleaning,,New Delhi,New Delhi,GHV Accelerator,"[""GHV Accelerator""]",1,Seed Funding,seed,"100,000",100000.0,11.51293546492023,50k-1M,False,2015-08-26,2015-08-26,2015,8,2015-08,,,,,False,False,False
Belita,belita,On-Demand Beauty Service,,Mumbai,Mumbai,India Quotient; LetsVenture investors; Lead Angels,"[""India Quotient"", ""LetsVenture investors"", ""Lead Angels""]",3,Seed Funding,seed,"400,000",400000.0,12.899222326086994,50k-1M,False,2015-08-26,2015-08-26,2015,8,2015-08,,,,,False,False,False
EzySolare,ezysolare,solar products and services marketplace,,Ahmedabad,Ahmedabad,Infuse Ventures,"[""Infuse Ventures""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-26,2015-08-26,2015,8,2015-08,,,,,False,False,False
FoodTalkIndia,foodtalkindia,Online Food Community Platform,,Gurgaon,Gurgaon,Undisclosed Investor,"[""Undisclosed Investor""]",1,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-08-26,2015-08-26,2015,8,2015-08,,,,,False,False,False
InstaSafe,instasafe,Private Cloud Networks SAAS platform,,Bangalore,Bangalore,Group of Investors,"[""Group of Investors""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-27,2015-08-27,2015,8,2015-08,,,,,False,False,False
Eazy Coach,eazy coach,Education Marketplace,,Kolkata,Kolkata,Ravi Agarwal,"[""Ravi Agarwal""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-08-27,2015-08-27,2015,8,2015-08,,,,,False,False,False
Djubo.com,djubo com,Cloud Based Hotel Sales Platform,,New Delhi,New Delhi,Ibibo Group,"[""Ibibo Group""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-08-27,2015-08-27,2015,8,2015-08,Strategic Investment,,,,False,False,False
BetterButter.in,betterbutter in,online recipe sharing platform,,New Delhi,New Delhi,Growx Ventures; Manish Singhal,"[""Growx Ventures"", ""Manish Singhal""]",2,Seed Funding,seed,,,,Undisclosed,True,2015-08-28,2015-08-28,2015,8,2015-08,,,,,False,False,False
Vyomo,vyomo,Beauty & Lifestyle Mobile Marketplace,,Bangalore,Bangalore,Rocket Internet,"[""Rocket Internet""]",1,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2015-08-28,2015-08-28,2015,8,2015-08,Pre-Series A,,,,False,False,False
RollMafia,rollmafia,QSR Restaurant Chain,,Pune,Pune,Equentia Natural Resources,"[""Equentia Natural Resources""]",1,Seed Funding,seed,"160,000",160000.0,11.982935344196433,50k-1M,False,2015-08-28,2015-08-28,2015,8,2015-08,,,,,False,False,False
iamwire,iamwire,Digital Media publishing platform,,Gurgaon,Gurgaon,Li Tao; Li Jian; Draphant Consultants; Nitin Garg; Saurabh Jain; Mohit Agarwal,"[""Li Tao"", ""Li Jian"", ""Draphant Consultants"", ""Nitin Garg"", ""Saurabh Jain"", ""Mohit Agarwal""]",6,Seed Funding,seed,,,,Undisclosed,True,2015-08-29,2015-08-29,2015,8,2015-08,,,,,False,False,False
DropKaffe,dropkaffe,Online Coffee Delivery platform,,Bangalore,Bangalore,Manish Singhal; P39 Capital & Others,"[""Manish Singhal"", ""P39 Capital"", ""Others""]",3,Seed Funding,seed,"300,000",300000.0,12.611541086966115,50k-1M,False,2015-08-31,2015-08-31,2015,8,2015-08,,,,,False,False,False
Reverie,reverie,Language Localization Cloud platform,,Bangalore,Bangalore,Aspada Investment Advisors; Qualcomm Ventures,"[""Aspada Investment Advisors"", ""Qualcomm Ventures""]",2,Private Equity,private equity,"4,000,000",4000000.0,15.201805169084134,1M-10M,False,2015-08-31,2015-08-31,2015,8,2015-08,Series A,,,,False,False,False
Infinite Analytics,infinite analytics,Big Data & predictive Analysis Platform,,Mumbai,Mumbai,Ratan Tata; Nikhil Vora & others,"[""Ratan Tata"", ""Nikhil Vora"", ""others""]",3,Private Equity,private equity,,,,Undisclosed,True,2015-08-31,2015-08-31,2015,8,2015-08,Bridge Round,,,,False,False,False
,nan,,,,nan,,[],0,,undisclosed,,,,Undisclosed,True,2015-08-31,2015-08-31,2015,8,2015-08,,,,,False,False,False
Twigly,twigly,Online Food Ordering & Delivery platform,,Gurgaon,Gurgaon,Amit Gupta; Sahil Barua; Mukul Singhal; Tracxn Labs,"[""Amit Gupta"", ""Sahil Barua"", ""Mukul Singhal"", ""Tracxn Labs""]",4,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2015-11-02,2015-11-02,2015,11,2015-11,,,,,False,False,False
CityFlo,cityflo,Bus Aggregation and rental mobile app,,Mumbai,Mumbai,IDG Ventures,"[""IDG Ventures""]",1,Seed Funding,seed,"750,000",750000.0,13.527829818844937,50k-1M,False,2015-11-02,2015-11-02,2015,11,2015-11,,,,,False,False,False
Findyahan,findyahan,hyperlocal online Services platform,,Noida,Noida,Times Group Brand Capital,"[""Times Group Brand Capital""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-11-03,2015-11-03,2015,11,2015-11,Bridge funding,,,,False,False,False
Sabse,sabse,WiFi – first Cloud communication platform,,Mumbai,Mumbai,Ratan Tata,"[""Ratan Tata""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-11-03,2015-11-03,2015,11,2015-11,,,,,False,False,False
Pokkt,pokkt,Alternate Mobile Monetization platform,,Mumbai,Mumbai,Segnel Venture; Shinji Kimura; Sundar Chanrai; JAFCO Asia; SingTel’s Innov8; Jungle Ventures; K Ganesh,"[""Segnel Venture"", ""Shinji Kimura"", ""Sundar Chanrai"", ""JAFCO Asia"", ""SingTel\u2019s Innov8"", ""Jungle Ventures"", ""K Ganesh""]",7,Private Equity,private equity,"5,000,000",5000000.0,15.424948670398354,1M-10M,False,2015-11-03,2015-11-03,2015,11,2015-11,Series B,,,,False,False,False
boibanit,boibanit,Online Food Ordering Marketplace,,Vadodara,Vadodara,Varun Ahuja; Anubhav Verma,"[""Varun Ahuja"", ""Anubhav Verma""]",2,Seed Funding,seed,"150,000",150000.0,11.918397239722838,50k-1M,False,2015-11-03,2015-11-03,2015,11,2015-11,,,,,False,False,False
Stuffed,stuffed,Quick Service Restaurant & Online Delivery,,Mumbai,Mumbai,Riqueza Capital,"[""Riqueza Capital""]",1,Seed Funding,seed,"385,000",385000.0,12.861001210669146,50k-1M,False,2015-11-03,2015-11-03,2015,11,2015-11,Funding happened in Sept 2015,,,,False,False,False
LoanBaba,loanbaba,Online Loans Marketplace,,Mumbai,Mumbai,,[],0,Seed Funding,seed,"320,000",320000.0,12.676079399771027,50k-1M,False,2015-11-03,2015-11-03,2015,11,2015-11,,,,,False,False,False
Deyor Rooms,deyor rooms,Budget Hotels Aggregator,,New Delhi,New Delhi,Dheeraj Jain & Others,"[""Dheeraj Jain"", ""Others""]",2,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-11-03,2015-11-03,2015,11,2015-11,,,,,False,False,False
Bidgely,bidgely,Efficient Energy Management platform,,USA/India,USA/India,Constellation Technology Ventures (Exelon Corporation); E.ON; RWE; Khosla Ventures,"[""Constellation Technology Ventures (Exelon Corporation)"", ""E.ON"", ""RWE"", ""Khosla Ventures""]",4,Private Equity,private equity,"16,600,000",16600000.0,16.624913313567735,10M-100M,False,2015-11-03,2015-11-03,2015,11,2015-11,Series B,,,,False,False,False
Shirsa Labs,shirsa labs,Digital Intelligent learning platform,,Mumbai,Mumbai,ah! Ventures,"[""ah! Ventures""]",1,Seed Funding,seed,"250,000",250000.0,12.429220196836383,50k-1M,False,2015-11-04,2015-11-04,2015,11,2015-11,,,,,False,False,False
Paytunes,paytunes,Voice Call incentivization mobile app,,New Delhi,New Delhi,CIO Angel Network,"[""CIO Angel Network""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-11-04,2015-11-04,2015,11,2015-11,,,,,False,False,False
YourDOST,yourdost,Online Counselling and psychological support platform,,Gwalior,Gwalior,Phanindra Sama; Aprameya Radhakrishna; Aneesh Reddy; Neeraj Jawalkar; Sanjay Anandaram; Pavan Ongole; Venk Krishnan,"[""Phanindra Sama"", ""Aprameya Radhakrishna"", ""Aneesh Reddy"", ""Neeraj Jawalkar"", ""Sanjay Anandaram"", ""Pavan Ongole"", ""Venk Krishnan""]",7,Seed Funding,seed,"400,000",400000.0,12.899222326086994,50k-1M,False,2015-11-04,2015-11-04,2015,11,2015-11,,,,,False,False,False
BookMyBai,bookmybai,Domestic Help Aggregation platform,,Mumbai,Mumbai,Vineel Nalla & Others,"[""Vineel Nalla"", ""Others""]",2,Seed Funding,seed,"150,000",150000.0,11.918397239722838,50k-1M,False,2015-11-05,2015-11-05,2015,11,2015-11,,,,,False,False,False
MyIndianStay,myindianstay,Home Stay & room rentals platform,,Goa,Goa,Undisclosed investors,"[""Undisclosed investors""]",1,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2015-11-05,2015-11-05,2015,11,2015-11,,,,,False,False,False
Bobble,bobble,Selfie Mobile App,,New Delhi,New Delhi,SAIF Partners & others,"[""SAIF Partners"", ""others""]",2,Private Equity,private equity,,,,Undisclosed,True,2015-11-05,2015-11-05,2015,11,2015-11,Series A,,,,False,False,False
RepUp,repup,Online Reputation Management Platform,,Gurgaon,Gurgaon,Indian Angel Network,"[""Indian Angel Network""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-11-06,2015-11-06,2015,11,2015-11,,,,,False,False,False
Satvacart,satvacart,Online Grocery platform,,Gurgaon,Gurgaon,Undisclosed HNIs,"[""Undisclosed HNIs""]",1,Private Equity,private equity,"1,800,000",1800000.0,14.403297778421795,1M-10M,False,2015-11-06,2015-11-06,2015,11,2015-11,Pre-Series A Bridge,,,,False,False,False
POPxo.com,popxo com,Online content platform for women,,New Delhi,New Delhi,IDG Ventures India; Kalaari Capital; 500 Startups,"[""IDG Ventures India"", ""Kalaari Capital"", ""500 Startups""]",3,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2015-11-06,2015-11-06,2015,11,2015-11,Series A,,,,False,False,False
SparesHub,spareshub,Online Vehicle Spare Parts etailer,,Pune,Pune,Hyderabad Angels; M&S Partners,"[""Hyderabad Angels"", ""M&S Partners""]",2,Seed Funding,seed,"460,000",460000.0,13.038983942375959,50k-1M,False,2015-11-06,2015-11-06,2015,11,2015-11,Pre-Series A,,,,False,False,False
Explara,explara,Event Ticketing platform,,Pune,Pune,Hyderabad Angels; Singapore Angel Network; Ness Wadia,"[""Hyderabad Angels"", ""Singapore Angel Network"", ""Ness Wadia""]",3,Private Equity,private equity,"490,000",490000.0,13.102162710901053,50k-1M,False,2015-11-06,2015-11-06,2015,11,2015-11,Pre-Series A,,,,False,False,False
Soothe Healthcare,soothe healthcare,affordable Personal Healthcare Products,,Noida,Noida,Saina Nehwal,"[""Saina Nehwal""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-11-06,2015-11-06,2015,11,2015-11,2nd seed funding,,,,False,False,False
Yuvi Hospitality,yuvi hospitality,Premium dining Lounges & restaurants,,Gurgaon,Gurgaon,Chandralekha Construction Pvt. Ltd.,"[""Chandralekha Construction Pvt. Ltd.""]",1,Private Equity,private equity,"15,000,000",15000000.0,16.52356082573315,10M-100M,False,2015-11-06,2015-11-06,2015,11,2015-11,Series A,,,,False,False,False
AppVirality,appvirality,Mobile Growth HackingPlatform,,Hyderabad,Hyderabad,Rajan Anandan; Mike Galgon; Ravi Gururaj; Ashim Mehra; Mohit Saxena; Internet Group; TNN Capital; others,"[""Rajan Anandan"", ""Mike Galgon"", ""Ravi Gururaj"", ""Ashim Mehra"", ""Mohit Saxena"", ""Internet Group"", ""TNN Capital"", ""others""]",8,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-11-09,2015-11-09,2015,11,2015-11,Pre-Series A,,,,False,False,False
iStar Skill Development,istar skill development,Skill Training Startup,,Bangalore,Bangalore,Michael & Susan Dell Foundation; Unitus Seed Fund,"[""Michael"", ""Susan Dell Foundation"", ""Unitus Seed Fund""]",3,Private Equity,private equity,"1,500,000",1500000.0,14.220976332738882,1M-10M,False,2015-11-09,2015-11-09,2015,11,2015-11,Series A,,,,False,False,False
BigStylist.com,bigstylist com,Beauty and Wellness Marketplace,,Mumbai,Mumbai,Info Edge,"[""Info Edge""]",1,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-11-09,2015-11-09,2015,11,2015-11,Pre-Series A,,,,False,False,False
